panel,latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,mask_hash,appearance_seed,attempt_count,retry_exhausted,exposure_ev,canonical_metadata_hash,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
A,AM4_A_M0.90_H0.02_Mild_5,0.9,0.02,Mild,5,Pentax K-5,FL2,0.841644287109375,10f6a6e956723fecf644b703b8db37da966bf73c3b4cfceb47e8734c011ba42d,4297731918268927443,1,False,0.09812876287556449,787ecd075366a983bcb1072efa72315a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Mild_5,0.9,0.02,Mild,5,Pentax K-5,FL11,0.841644287109375,10f6a6e956723fecf644b703b8db37da966bf73c3b4cfceb47e8734c011ba42d,1424889956845341769,1,False,0.26592862979649834,7646843830abcde03283bc155bb2eaa1,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Mild_6,0.9,0.02,Mild,6,Pentax K-5,D65,0.862274169921875,43538e7a6661aeda6f797eb692eb4447190dab0cd9b59338052d3d01f86b44e4,16688282227870580216,1,False,-0.257249562842781,f5f19777ceaec79624a7bff0cdbcde99,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Mild_6,0.9,0.02,Mild,6,Pentax K-5,A,0.862274169921875,43538e7a6661aeda6f797eb692eb4447190dab0cd9b59338052d3d01f86b44e4,16964531455398196,1,False,-0.24878823218303048,ea22a980e5e8244306bc3ca9dfe334a3,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Mild_6,0.9,0.02,Mild,6,Pentax K-5,FL2,0.862274169921875,43538e7a6661aeda6f797eb692eb4447190dab0cd9b59338052d3d01f86b44e4,5005606487711278376,1,False,-0.4165344302725681,d8c2dc7ce19d42bdb90d404acb377480,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Mild_6,0.9,0.02,Mild,6,Pentax K-5,FL11,0.862274169921875,43538e7a6661aeda6f797eb692eb4447190dab0cd9b59338052d3d01f86b44e4,14689444747770816034,1,False,0.18799355501521875,1819986192c100377cdd544fc0cee17d,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Mild_7,0.9,0.02,Mild,7,Pentax K-5,D65,0.8517913818359375,aa4fb8fb031b2b49b79f81d267eb07f06c518f33e24945f36299d5168253d8bf,3648531055204482621,1,False,-0.4953942248995071,a5340d456d6976b106acb45ee76f9360,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Mild_7,0.9,0.02,Mild,7,Pentax K-5,A,0.8517913818359375,aa4fb8fb031b2b49b79f81d267eb07f06c518f33e24945f36299d5168253d8bf,5126327730207515228,1,False,-0.013109074862651171,6193fc4b310261b871ef571810777bfc,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Mild_7,0.9,0.02,Mild,7,Pentax K-5,FL2,0.8517913818359375,aa4fb8fb031b2b49b79f81d267eb07f06c518f33e24945f36299d5168253d8bf,12351839428606393783,1,False,-0.4669004640629352,800ccbb41dce31c695df5b5e7bccd097,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Mild_7,0.9,0.02,Mild,7,Pentax K-5,FL11,0.8517913818359375,aa4fb8fb031b2b49b79f81d267eb07f06c518f33e24945f36299d5168253d8bf,2731566622226503550,1,False,0.26119082764077084,652b4c1fd3c354398b019088fe8d1235,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_0,0.9,0.02,Strong,0,Pentax K-5,D65,0.381134033203125,d5ed0cdf1950120d379fa138a86c2e347a7cfe94932d15c4ebc4467a462a2b3d,11681360888556783686,1,False,0.14595824701639737,59db8ccad6c9d2a4c6b78c77e4590be9,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_0,0.9,0.02,Strong,0,Pentax K-5,A,0.381134033203125,d5ed0cdf1950120d379fa138a86c2e347a7cfe94932d15c4ebc4467a462a2b3d,4350064417616272579,1,False,-0.10219866765418734,863caedab03db6e9f6f484c272692788,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_0,0.9,0.02,Strong,0,Pentax K-5,FL2,0.381134033203125,d5ed0cdf1950120d379fa138a86c2e347a7cfe94932d15c4ebc4467a462a2b3d,8308127280768935329,1,False,0.1719320788100165,0395f4623e9d6e992a7f0ccc6baf5df7,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_0,0.9,0.02,Strong,0,Pentax K-5,FL11,0.381134033203125,d5ed0cdf1950120d379fa138a86c2e347a7cfe94932d15c4ebc4467a462a2b3d,1632729031045847331,1,False,-0.004975509099073183,17f2cb3a0dd4febdd364b2e856f23343,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_1,0.9,0.02,Strong,1,Pentax K-5,D65,0.6440277099609375,59c2c229e0d9001905109a8e6f6dcbc905f903fc5e6b3aaa8d71cd0fd39c91cc,10379032671412990072,1,False,-0.31913502663453036,8f29bb0494452a85c5bb6e1b30075a2b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_1,0.9,0.02,Strong,1,Pentax K-5,A,0.6440277099609375,59c2c229e0d9001905109a8e6f6dcbc905f903fc5e6b3aaa8d71cd0fd39c91cc,12027044309823047219,1,False,0.14346340777878752,ec7c45ab00d4cfc5489b9a4e2792d98e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_1,0.9,0.02,Strong,1,Pentax K-5,FL2,0.6440277099609375,59c2c229e0d9001905109a8e6f6dcbc905f903fc5e6b3aaa8d71cd0fd39c91cc,13770271979967131368,1,False,-0.25035679220898144,2603eb1d6b24ac4c44e457db97dc4780,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_1,0.9,0.02,Strong,1,Pentax K-5,FL11,0.6440277099609375,59c2c229e0d9001905109a8e6f6dcbc905f903fc5e6b3aaa8d71cd0fd39c91cc,443147892065909094,1,False,0.027452686645989766,8cb3dd50748d6f61f3b0c0c29fa6964a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_2,0.9,0.02,Strong,2,Pentax K-5,D65,0.550384521484375,5984f9acc8401d760d78fb881cc53db1e5e65e99bba4c94160d2952d6d93a576,262475664651292611,1,False,-0.31658193837638327,cf30d03c9740170487a6b984db27a01b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_2,0.9,0.02,Strong,2,Pentax K-5,A,0.550384521484375,5984f9acc8401d760d78fb881cc53db1e5e65e99bba4c94160d2952d6d93a576,11736704669041580511,1,False,0.13604757966726555,fbf74c0fb0732c4268edb3e4e897fb67,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_2,0.9,0.02,Strong,2,Pentax K-5,FL2,0.550384521484375,5984f9acc8401d760d78fb881cc53db1e5e65e99bba4c94160d2952d6d93a576,4372502545649266259,1,False,-0.20099634898678476,f35e6d91c4150e20b0b035f58848913c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_2,0.9,0.02,Strong,2,Pentax K-5,FL11,0.550384521484375,5984f9acc8401d760d78fb881cc53db1e5e65e99bba4c94160d2952d6d93a576,16872437672748473816,1,False,-0.1322038549329012,493930b57de5fae6c6878686e6031ca2,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Pentax K-5,D65,0.5048980712890625,9c98489ca20713f93911cb5d5f12bfd95b6d0318f1c09132384a30f4741089ca,76806100244083196,1,False,-0.49062722948119286,26c039e697d4112a4e05ea3f21638e7e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Pentax K-5,A,0.5048980712890625,9c98489ca20713f93911cb5d5f12bfd95b6d0318f1c09132384a30f4741089ca,17225814388361954394,1,False,0.16175198248317557,b04051c03524818a243951dce54e28b5,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Pentax K-5,FL2,0.5048980712890625,9c98489ca20713f93911cb5d5f12bfd95b6d0318f1c09132384a30f4741089ca,17374700021544155159,1,False,0.2036071901804083,4f75594edbc6c47f66226cb382a1b63f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_3,0.9,0.02,Strong,3,Pentax K-5,FL11,0.5048980712890625,9c98489ca20713f93911cb5d5f12bfd95b6d0318f1c09132384a30f4741089ca,8936715927707113162,1,False,0.23593304591189057,3423aaba0322e04dd9f0f6af168a8494,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Pentax K-5,D65,0.6700897216796875,a7713d9e0ab3f6e0db5438ea4a7cf8095fac4c7be30319ea2198aee7b224d81a,4522354216331739977,1,False,0.14184396707081803,3c0184d3925b03b0a143613614c23597,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Pentax K-5,A,0.6700897216796875,a7713d9e0ab3f6e0db5438ea4a7cf8095fac4c7be30319ea2198aee7b224d81a,6837084471539694291,1,False,-0.07657802564769622,f84fc2bf0b7c6343fa8ee69464fced39,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Pentax K-5,FL2,0.6700897216796875,a7713d9e0ab3f6e0db5438ea4a7cf8095fac4c7be30319ea2198aee7b224d81a,8464678262557399181,1,False,-0.4456642436501853,e9d10f95833a1487a60645fb2ccc4dca,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_4,0.9,0.02,Strong,4,Pentax K-5,FL11,0.6700897216796875,a7713d9e0ab3f6e0db5438ea4a7cf8095fac4c7be30319ea2198aee7b224d81a,2861488706954818654,1,False,-0.4234297931706647,9a34ab9e2805075523db9fc75107b0ec,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Pentax K-5,D65,0.4178619384765625,98192e89c0b05d84fa75f56d2d42474cd0af0821f8ab1e75f936fd70fb49cd24,13729834560293926608,1,False,-0.4711225101335553,f2a8e51cc0a16ee29276d8e442d2df59,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Pentax K-5,A,0.4178619384765625,98192e89c0b05d84fa75f56d2d42474cd0af0821f8ab1e75f936fd70fb49cd24,15978629285639253531,1,False,0.1763719032630644,c9c1548cc6f6f370d86d6f7cece2f72a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Pentax K-5,FL2,0.4178619384765625,98192e89c0b05d84fa75f56d2d42474cd0af0821f8ab1e75f936fd70fb49cd24,1432077147263551708,1,False,0.23610215533651335,ab3ca1dec60c0bb94c15d0546e54d3b7,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_5,0.9,0.02,Strong,5,Pentax K-5,FL11,0.4178619384765625,98192e89c0b05d84fa75f56d2d42474cd0af0821f8ab1e75f936fd70fb49cd24,14322472322856235762,1,False,-0.41339818193047934,380cba6020be01bd35759a25832e6903,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Pentax K-5,D65,0.436248779296875,a3aea89c6091a95e13ce7c8ff73b6dfd0d5a37dfbb98e15dee9e1fe0a97b541e,13352546516216189735,1,False,-0.1480645478405888,8a8bb44e453c4cd646826e0b931799ab,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Pentax K-5,A,0.436248779296875,a3aea89c6091a95e13ce7c8ff73b6dfd0d5a37dfbb98e15dee9e1fe0a97b541e,9018459967446649007,1,False,-0.3424254486961903,40e113ba68bd1aeeda05a531f298a9db,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Pentax K-5,FL2,0.436248779296875,a3aea89c6091a95e13ce7c8ff73b6dfd0d5a37dfbb98e15dee9e1fe0a97b541e,523817657970079043,1,False,-0.4428966897522341,5274596aac7cfbd70223cbf351062dfd,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_6,0.9,0.02,Strong,6,Pentax K-5,FL11,0.436248779296875,a3aea89c6091a95e13ce7c8ff73b6dfd0d5a37dfbb98e15dee9e1fe0a97b541e,2755928286099299588,1,False,0.30423970089175856,c1445e79eb48516e0ec9b5231a9db73c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Pentax K-5,D65,0.637542724609375,342b5aa65aa6669538e0dbf31fce450c962c800150946dc8ab3804db8581bedd,14758700034827072814,1,False,0.14987669362138878,dada2c91ad1e565d72e089ec85a60263,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Pentax K-5,A,0.637542724609375,342b5aa65aa6669538e0dbf31fce450c962c800150946dc8ab3804db8581bedd,8414866301903454621,1,False,0.08317109439988069,e097988b1c4057f9febc9b108661868c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Pentax K-5,FL2,0.637542724609375,342b5aa65aa6669538e0dbf31fce450c962c800150946dc8ab3804db8581bedd,17390917956173748861,1,False,-0.41569072737561197,a8aff6eed88e73f0bb04f79cf3332171,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.02_Strong_7,0.9,0.02,Strong,7,Pentax K-5,FL11,0.637542724609375,342b5aa65aa6669538e0dbf31fce450c962c800150946dc8ab3804db8581bedd,10736028046116876564,1,False,-0.02614238717449774,ce17f460f01011595c7606b104ee25be,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Pentax K-5,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,841930451081038688,1,False,-0.12588572333182851,b7c1b9309305fd0dd473e8042c58b39a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Pentax K-5,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12459837652943737259,1,False,-0.24307151430754342,8c32bf638e8e4bdcaa557854a950af1b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Pentax K-5,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8421720233893631336,1,False,-0.09652784259383318,dad66c7fd653500db2ac3493f7ad35da,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_0,0.9,0.5,Full,0,Pentax K-5,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5811871136358134452,1,False,-0.11032016470423472,fc5a5ce225bfd20eded2299286e0f799,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Pentax K-5,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2721505098209456203,1,False,-0.024011471406490625,a944f1656c14e264827268a271f997d3,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Pentax K-5,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,628589168276403627,1,False,-0.19449155463479045,2a90988c39518a3693be95a1bd23aa57,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Pentax K-5,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,15741537338105513324,1,False,0.15515920573108122,8ae34cc0c54f0af4465299cd7d441226,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_1,0.9,0.5,Full,1,Pentax K-5,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,65512412744906379,1,False,0.007359070136697454,adabca30b4e75944d07c4dbedebca914,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Pentax K-5,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3655573511985123010,1,False,-0.29429047116583323,a3f50d9c9c82c70e68137d1511aac8f6,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Pentax K-5,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9626647023216467900,1,False,-0.49642492724502085,b6ca72be25002c4234fe2a51fd44d82d,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Pentax K-5,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3152334188432996245,1,False,0.026231596937202117,87278f7538c780691fa8f74469635d0b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_2,0.9,0.5,Full,2,Pentax K-5,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,292488802767846612,1,False,-0.2872173081259811,426de699b01eaa7e0f3a7ac971d8e121,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Pentax K-5,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2660258572586266437,1,False,-0.011777641854281706,59eb9ce31bca15a074b25246925ee581,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Pentax K-5,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8934786865156974015,1,False,-0.0343984420019155,56dd7c7985c487170c18373299465a12,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Pentax K-5,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4010916041579951541,1,False,-0.4744547653707241,d9f866a7e929a99ab3e9d2a3bfad461a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_3,0.9,0.5,Full,3,Pentax K-5,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,14358590874955172482,1,False,0.27135722583528,b2d8a4a398eab1a29a6d4c27af2f137f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Pentax K-5,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4049577027232885922,1,False,-0.11467157258942395,0269f671f28c638b23f62a2fd719a549,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Pentax K-5,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2435512796680493080,1,False,0.2698011545580816,3e5703e0cfd900f6ad5e8ce7b82d04c5,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Pentax K-5,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17923458017645196804,1,False,0.008847079487621645,a52b2c0876d72fa18020ad80723e34a8,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_4,0.9,0.5,Full,4,Pentax K-5,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11006819745164175736,1,False,-0.30763739715378813,e714694e572d6bf6b584327788e855a6,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Pentax K-5,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8134921241046032749,1,False,0.21161434989702066,7dd75e5f31b9c4337a5d93b145fbedbf,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Pentax K-5,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6042272876529992433,1,False,-0.21200084784911244,e7d6f6500d2e78dbc9f1f34fcd4a39cb,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Pentax K-5,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10433060993936304125,1,False,-0.3656462423744149,0c63db737ac6984eaeebd79346269bd7,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Pentax K-5,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10779953044804514273,1,False,-0.4069060140562215,3b40750b6a286908988f8849f1329fee,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Pentax K-5,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6801525445299407405,1,False,0.3060619525842324,2fbd0cdf77d01dea6c85859a5e49a99f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Pentax K-5,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5357956710409029360,1,False,-0.45327880508086815,98a3b040c6f99a4e0ee1f354f5e8dbc6,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Pentax K-5,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1604514454115539780,1,False,0.23844852897710278,2e44de33744aebdd16432b95cb5b5e0b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Pentax K-5,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,18310494668031064181,1,False,0.007465932077170945,03231f095b0c59a2bea93b07c9aad3d1,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Pentax K-5,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12478665902658288039,1,False,0.17553912346389444,f5b81b4dc219588b827072f8b32e446a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Pentax K-5,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12912503666718930458,1,False,0.24510555066555062,6fb726e38135f582d4d7fb26283a3581,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Pentax K-5,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,16265624513762047868,1,False,-0.4451802848814926,3349ea112dac3f3d4844402162cc27ac,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Pentax K-5,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6819916159925883195,1,False,-0.026381250103667986,c2c7b9ba1ae01886a5cc81ace75326cf,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Pentax K-5,D65,0.878570556640625,bc11023b6cd43e795e43d46245412b4981e0f69d2759c5e8ea3787f64e70b962,3325658188309888185,1,False,0.05820690230444703,b672ac77940f1fbdd2cebdfadbbbbd76,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Pentax K-5,A,0.878570556640625,bc11023b6cd43e795e43d46245412b4981e0f69d2759c5e8ea3787f64e70b962,14675560753100606239,1,False,0.2022280152026641,1a70c4d87abbb4ce72caf95d1bc08aa4,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
A,AM4_A_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Pentax K-5,FL2,0.878570556640625,bc11023b6cd43e795e43d46245412b4981e0f69d2759c5e8ea3787f64e70b962,2987449116873422293,1,False,-0.23701318956008405,48e91f223612dfe02f9c7399ad6325fa,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
