m,h,shading,specular,illuminant_name,deltae00
0.5,0.2,0.5,0.0,FL11,0.0370304777556
0.5,0.2,0.5,0.03,D65,0.011206542234
0.5,0.2,0.5,0.03,A,0.00549977115971
0.5,0.2,0.5,0.03,FL2,0.00970492580129
0.5,0.2,0.5,0.03,FL11,0.0357106942431
0.5,0.2,0.5,0.1,D65,0.00942277715828
0.5,0.2,0.5,0.1,A,0.00476187214973
0.5,0.2,0.5,0.1,FL2,0.00871788806797
0.5,0.2,0.5,0.1,FL11,0.0330272413144
0.5,0.2,1.0,0.0,D65,0.0156740937994
0.5,0.2,1.0,0.0,A,0.0082906856881
0.5,0.2,1.0,0.0,FL2,0.0121827036192
0.5,0.2,1.0,0.0,FL11,0.0438273106477
0.5,0.2,1.0,0.03,D65,0.0137397037213
0.5,0.2,1.0,0.03,A,0.00714476635049
0.5,0.2,1.0,0.03,FL2,0.0113488428031
0.5,0.2,1.0,0.03,FL11,0.0422082147381
0.5,0.2,1.0,0.1,D65,0.0118093380598
0.5,0.2,1.0,0.1,A,0.00587885290783
0.5,0.2,1.0,0.1,FL2,0.0103933851427
0.5,0.2,1.0,0.1,FL11,0.0388203403138
0.5,0.2,1.5,0.0,D65,0.0171313734024
0.5,0.2,1.5,0.0,A,0.00890854292096
0.5,0.2,1.5,0.0,FL2,0.013299256658
0.5,0.2,1.5,0.0,FL11,0.0478264641976
0.5,0.2,1.5,0.03,D65,0.0155732349885
0.5,0.2,1.5,0.03,A,0.00798582487757
0.5,0.2,1.5,0.03,FL2,0.0126527410715
0.5,0.2,1.5,0.03,FL11,0.0467262823413
0.5,0.2,1.5,0.1,D65,0.0135100053831
0.5,0.2,1.5,0.1,A,0.00677148954321
0.5,0.2,1.5,0.1,FL2,0.0115655563937
0.5,0.2,1.5,0.1,FL11,0.0436440689524
0.5,0.3,0.5,0.0,D65,0.0139552759781
0.5,0.3,0.5,0.0,A,0.00695650881552
0.5,0.3,0.5,0.0,FL2,0.00978385082036
0.5,0.3,0.5,0.0,FL11,0.0395777832062
0.5,0.3,0.5,0.03,D65,0.0116779474641
0.5,0.3,0.5,0.03,A,0.00571360560521
0.5,0.3,0.5,0.03,FL2,0.00903074521389
0.5,0.3,0.5,0.03,FL11,0.0379889236703
0.5,0.3,0.5,0.1,D65,0.00981372436918
0.5,0.3,0.5,0.1,A,0.00499935412007
0.5,0.3,0.5,0.1,FL2,0.00796168154906
0.5,0.3,0.5,0.1,FL11,0.0348477415774
0.5,0.3,1.0,0.0,D65,0.0164140427878
0.5,0.3,1.0,0.0,A,0.00866796618643
0.5,0.3,1.0,0.0,FL2,0.0114784130767
0.5,0.3,1.0,0.0,FL11,0.0468063969477
0.5,0.3,1.0,0.03,D65,0.0143511397041
0.5,0.3,1.0,0.03,A,0.007476398515
0.5,0.3,1.0,0.03,FL2,0.0106211191178
0.5,0.3,1.0,0.03,FL11,0.0450119979284
0.5,0.3,1.0,0.1,D65,0.0123160780787
0.5,0.3,1.0,0.1,A,0.00614281127986
0.5,0.3,1.0,0.1,FL2,0.00965016407456
0.5,0.3,1.0,0.1,FL11,0.0412357591539
0.5,0.3,1.5,0.0,D65,0.0179578237485
0.5,0.3,1.5,0.0,A,0.00931692180641
0.5,0.3,1.5,0.0,FL2,0.0125286600905
0.5,0.3,1.5,0.0,FL11,0.0511156424174
0.5,0.3,1.5,0.03,D65,0.0162770855878
0.5,0.3,1.5,0.03,A,0.00833112315741
0.5,0.3,1.5,0.03,FL2,0.0118513155565
0.5,0.3,1.5,0.03,FL11,0.0498705759658
0.5,0.3,1.5,0.1,D65,0.0140858773904
0.5,0.3,1.5,0.1,A,0.00705248919671
0.5,0.3,1.5,0.1,FL2,0.0107552168202
0.5,0.3,1.5,0.1,FL11,0.0464375335678
0.5,0.4,0.5,0.0,D65,0.0144489128135
0.5,0.4,0.5,0.0,A,0.00714189815819
0.5,0.4,0.5,0.0,FL2,0.00926790412065
0.5,0.4,0.5,0.0,FL11,0.0417169844086
0.5,0.4,0.5,0.03,D65,0.0120600490256
0.5,0.4,0.5,0.03,A,0.00588544820643
0.5,0.4,0.5,0.03,FL2,0.00844512029911
0.5,0.4,0.5,0.03,FL11,0.0398658562257
0.5,0.4,0.5,0.1,D65,0.010133551543
0.5,0.4,0.5,0.1,A,0.00520329034061
0.5,0.4,0.5,0.1,FL2,0.0073043392448
0.5,0.4,0.5,0.1,FL11,0.0363032019764
0.5,0.4,1.0,0.0,D65,0.0170278507683
0.5,0.4,1.0,0.0,A,0.00897149225206
0.5,0.4,1.0,0.0,FL2,0.0108855962675
0.5,0.4,1.0,0.0,FL11,0.0492953829381
0.5,0.4,1.0,0.03,D65,0.014852983325
0.5,0.4,1.0,0.03,A,0.00775490550412
0.5,0.4,1.0,0.03,FL2,0.0100034173645
0.5,0.4,1.0,0.03,FL11,0.0473395859549
0.5,0.4,1.0,0.1,D65,0.0127294903831
0.5,0.4,1.0,0.1,A,0.00636530682275
0.5,0.4,1.0,0.1,FL2,0.00900639351629
0.5,0.4,1.0,0.1,FL11,0.0432109526703
0.5,0.4,1.5,0.0,D65,0.0186490525502
0.5,0.4,1.5,0.0,A,0.00965676154781
0.5,0.4,1.5,0.0,FL2,0.0118824411388
0.5,0.4,1.5,0.0,FL11,0.0538705824586
0.5,0.4,1.5,0.03,D65,0.0168562582521
0.5,0.4,1.5,0.03,A,0.00861571302638
0.5,0.4,1.5,0.03,FL2,0.011171407599
0.5,0.4,1.5,0.03,FL11,0.0524894430295
0.5,0.4,1.5,0.1,D65,0.0145537264119
0.5,0.4,1.5,0.1,A,0.00728333549404
0.5,0.4,1.5,0.1,FL2,0.0100603465453
0.5,0.4,1.5,0.1,FL11,0.0487361447202
0.5,0.5,0.5,0.0,D65,0.0148583090343
0.5,0.5,0.5,0.0,A,0.007283981105
0.5,0.5,0.5,0.0,FL2,0.00883376329586
0.5,0.5,0.5,0.0,FL11,0.0435304458515
0.5,0.5,0.5,0.03,D65,0.0123713896665
0.5,0.5,0.5,0.03,A,0.00602632373347
0.5,0.5,0.5,0.03,FL2,0.00793664691946
0.5,0.5,0.5,0.03,FL11,0.0414259508139
0.5,0.5,0.5,0.1,D65,0.0103979317757
0.5,0.5,0.5,0.1,A,0.0053817325626
0.5,0.5,0.5,0.1,FL2,0.00673299855768
0.5,0.5,0.5,0.1,FL11,0.0374769617851
0.5,0.5,1.0,0.0,D65,0.0175398811975
0.5,0.5,1.0,0.0,A,0.0092170909534
0.5,0.5,1.0,0.0,FL2,0.0103882086668
0.5,0.5,1.0,0.0,FL11,0.0513950635838
0.5,0.5,1.0,0.03,D65,0.0152667295004
0.5,0.5,1.0,0.03,A,0.00799296996924
0.5,0.5,1.0,0.03,FL2,0.00948017211243
0.5,0.5,1.0,0.03,FL11,0.0492880742866
0.5,0.5,1.0,0.1,D65,0.0130691729731
0.5,0.5,1.0,0.1,A,0.00655741188833
0.5,0.5,1.0,0.1,FL2,0.00844922712891
0.5,0.5,1.0,0.1,FL11,0.044839570638
0.5,0.5,1.5,0.0,D65,0.0192315983026
0.5,0.5,1.5,0.0,A,0.00994549347976
0.5,0.5,1.5,0.0,FL2,0.0113436356701
0.5,0.5,1.5,0.0,FL11,0.0561991335039
0.5,0.5,1.5,0.03,D65,0.0173358104293
0.5,0.5,1.5,0.03,A,0.00885561483742
0.5,0.5,1.5,0.03,FL2,0.0105965849826
0.5,0.5,1.5,0.03,FL11,0.0546900702261
0.5,0.5,1.5,0.1,D65,0.0149359611834
0.5,0.5,1.5,0.1,A,0.00747762444328
0.5,0.5,1.5,0.1,FL2,0.00946526354517
0.5,0.5,1.5,0.1,FL11,0.0506433437343
0.5,0.6,0.5,0.0,D65,0.0151988562295
0.5,0.6,0.5,0.0,A,0.00739277652726
0.5,0.6,0.5,0.0,FL2,0.00847031970622
0.5,0.6,0.5,0.0,FL11,0.0450785799766
0.5,0.6,0.5,0.03,D65,0.0126258141723
0.5,0.6,0.5,0.03,A,0.00614412080865
0.5,0.6,0.5,0.03,FL2,0.00749623123297
0.5,0.6,0.5,0.03,FL11,0.0427307639599
0.5,0.6,0.5,0.1,D65,0.0106183771018
0.5,0.6,0.5,0.1,A,0.00554033295195
0.5,0.6,0.5,0.1,FL2,0.00623741917881
0.5,0.6,0.5,0.1,FL11,0.0384287378261
0.5,0.6,1.0,0.0,D65,0.0179685014603
0.5,0.6,1.0,0.0,A,0.00941698521459
0.5,0.6,1.0,0.0,FL2,0.00997328950536
0.5,0.6,1.0,0.0,FL11,0.0531791155553
0.5,0.6,1.0,0.03,D65,0.0156084492082
0.5,0.6,1.0,0.03,A,0.00819943298992
0.5,0.6,1.0,0.03,FL2,0.00903876601937
0.5,0.6,1.0,0.03,FL11,0.0509286922297
0.5,0.6,1.0,0.1,D65,0.013349738846
0.5,0.6,1.0,0.1,A,0.00672693844952
0.5,0.6,1.0,0.1,FL2,0.00796849734318
0.5,0.6,1.0,0.1,FL11,0.046189793062
0.5,0.6,1.5,0.0,D65,0.0197253615825
0.5,0.6,1.5,0.0,A,0.0101957977277
0.5,0.6,1.5,0.0,FL2,0.0108984468904
0.5,0.6,1.5,0.0,FL11,0.0581804277676
0.5,0.6,1.5,0.03,D65,0.0177345229387
0.5,0.6,1.5,0.03,A,0.0090624089543
0.5,0.6,1.5,0.03,FL2,0.0101135987967
0.5,0.6,1.5,0.03,FL11,0.0565509879278
0.5,0.6,1.5,0.1,D65,0.0152493106
0.5,0.6,1.5,0.1,A,0.0076450590999
0.5,0.6,1.5,0.1,FL2,0.00895746738126
0.5,0.6,1.5,0.1,FL11,0.0522346328105
0.5,0.7,0.5,0.0,D65,0.0154824033765
0.5,0.7,0.5,0.0,A,0.00747581955105
0.5,0.7,0.5,0.0,FL2,0.00816834276089
0.5,0.7,0.5,0.0,FL11,0.0464071827697
0.5,0.7,0.5,0.03,D65,0.0128339346643
0.5,0.7,0.5,0.03,A,0.00624460501059
0.5,0.7,0.5,0.03,FL2,0.00711635640986
0.5,0.7,0.5,0.03,FL11,0.0438266584876
0.5,0.7,0.5,0.1,D65,0.0108035668794
0.5,0.7,0.5,0.1,A,0.00568317046646
0.5,0.7,0.5,0.1,FL2,0.00580925315828
0.5,0.7,0.5,0.1,FL11,0.0392027488811
0.5,0.7,1.0,0.0,D65,0.0183279180718
0.5,0.7,1.0,0.0,A,0.00958074911217
0.5,0.7,1.0,0.0,FL2,0.0096300133272
0.5,0.7,1.0,0.0,FL11,0.0547030872604
0.5,0.7,1.0,0.03,D65,0.0158905550258
0.5,0.7,1.0,0.03,A,0.00838059613924
0.5,0.7,1.0,0.03,FL2,0.00866866889207
0.5,0.7,1.0,0.03,FL11,0.0523155275846
0.5,0.7,1.0,0.1,D65,0.0135823690421
0.5,0.7,1.0,0.1,A,0.00687950601553
0.5,0.7,1.0,0.1,FL2,0.00755585188434
0.5,0.7,1.0,0.1,FL11,0.0473129074201
0.5,0.7,1.5,0.0,D65,0.0201456636989
0.5,0.7,1.5,0.0,A,0.0104170885644
0.5,0.7,1.5,0.0,FL2,0.0105352346215
0.5,0.7,1.5,0.0,FL11,0.0598744543117
0.5,0.7,1.5,0.03,D65,0.0180668567465
0.5,0.7,1.5,0.03,A,0.00924463595514
0.5,0.7,1.5,0.03,FL2,0.00971138109226
0.5,0.7,1.5,0.03,FL11,0.0581316587621
0.5,0.7,1.5,0.1,D65,0.0155065976102
0.5,0.7,1.5,0.1,A,0.00779269623017
0.5,0.7,1.5,0.1,FL2,0.00852664125971
0.5,0.7,1.5,0.1,FL11,0.0535669689259
0.5,0.8,0.5,0.0,D65,0.0157182734954
0.5,0.8,0.5,0.0,A,0.00753888489031
0.5,0.8,0.5,0.0,FL2,0.00791997245891
0.5,0.8,0.5,0.0,FL11,0.0475518626063
0.5,0.8,0.5,0.03,D65,0.0130040506271
0.5,0.8,0.5,0.03,A,0.00633205539658
0.5,0.8,0.5,0.03,FL2,0.00679062517774
0.5,0.8,0.5,0.03,FL11,0.0447494465591
0.5,0.8,0.5,0.1,D65,0.0109601774867
0.5,0.8,0.5,0.1,A,0.00581325655897
0.5,0.8,0.5,0.1,FL2,0.00544153831382
0.5,0.8,0.5,0.1,FL11,0.0398325751933
0.5,0.8,1.0,0.0,D65,0.0186293425506
0.5,0.8,1.0,0.0,A,0.00971591955871
0.5,0.8,1.0,0.0,FL2,0.00934912701588
0.5,0.8,1.0,0.0,FL11,0.0560099242846
0.5,0.8,1.0,0.03,D65,0.0161228846632
0.5,0.8,1.0,0.03,A,0.00854107125311
0.5,0.8,1.0,0.03,FL2,0.0083609144907
0.5,0.8,1.0,0.03,FL11,0.0534907420966
0.5,0.8,1.0,0.1,D65,0.0137757891946
0.5,0.8,1.0,0.1,A,0.00701921289165
0.5,0.8,1.0,0.1,FL2,0.0072042079144
0.5,0.8,1.0,0.1,FL11,0.0482484745788
0.5,0.8,1.5,0.0,D65,0.020504531256
0.5,0.8,1.5,0.0,A,0.0106164507739
0.5,0.8,1.5,0.0,FL2,0.010243897719
0.5,0.8,1.5,0.0,FL11,0.0613278410336
0.5,0.8,1.5,0.03,D65,0.0183441792476
0.5,0.8,1.5,0.03,A,0.00940868211142
0.5,0.8,1.5,0.03,FL2,0.00938042722187
0.5,0.8,1.5,0.03,FL11,0.0594782600516
0.5,0.8,1.5,0.1,D65,0.0157178525825
0.5,0.8,1.5,0.1,A,0.0079257339971
0.5,0.8,1.5,0.1,FL2,0.00816402213589
0.5,0.8,1.5,0.1,FL11,0.0546844196443
0.5,0.9,0.5,0.0,D65,0.0159139301272
0.5,0.9,0.5,0.0,A,0.00758646282916
0.5,0.9,0.5,0.0,FL2,0.00771840032675
0.5,0.9,0.5,0.0,FL11,0.0485408679079
0.5,0.9,0.5,0.03,D65,0.0131427565868
0.5,0.9,0.5,0.03,A,0.0064096831166
0.5,0.9,0.5,0.03,FL2,0.00651345837442
0.5,0.9,0.5,0.03,FL11,0.0455273480363
0.5,0.9,0.5,0.1,D65,0.0110934267175
0.5,0.9,0.5,0.1,A,0.00593285792588
0.5,0.9,0.5,0.1,FL2,0.00512832490282
0.5,0.9,0.5,0.1,FL11,0.0403442324351
0.5,0.9,1.0,0.0,D65,0.018881768541
0.5,0.9,1.0,0.0,A,0.00982844714236
0.5,0.9,1.0,0.0,FL2,0.00912259842464
0.5,0.9,1.0,0.0,FL11,0.0571335204978
0.5,0.9,1.0,0.03,D65,0.0163133891927
0.5,0.9,1.0,0.03,A,0.00868435071009
0.5,0.9,1.0,0.03,FL2,0.00810775269283
0.5,0.9,1.0,0.03,FL11,0.0544878613655
0.5,0.9,1.0,0.1,D65,0.013936915186
0.5,0.9,1.0,0.1,A,0.0071490770576
0.5,0.9,1.0,0.1,FL2,0.00690738946295
0.5,0.9,1.0,0.1,FL11,0.0490276204983
0.5,0.9,1.5,0.0,D65,0.0208115393948
0.5,0.9,1.5,0.0,A,0.0107992579251
0.5,0.9,1.5,0.0,FL2,0.0100154827342
0.5,0.9,1.5,0.0,FL11,0.0625775494602
0.5,0.9,1.5,0.03,D65,0.0185755728984
0.5,0.9,1.5,0.03,A,0.00955936636671
0.5,0.9,1.5,0.03,FL2,0.0091124023864
0.5,0.9,1.5,0.03,FL11,0.0606273743613
0.5,0.9,1.5,0.1,D65,0.0158910481953
0.5,0.9,1.5,0.1,A,0.00804803300181
0.5,0.9,1.5,0.1,FL2,0.00786198694087
0.5,0.9,1.5,0.1,FL11,0.055621767066
0.5,1.0,0.5,0.0,D65,0.0160754328151
0.5,1.0,0.5,0.0,A,0.00762208459967
0.5,1.0,0.5,0.0,FL2,0.00755766215114
0.5,1.0,0.5,0.0,FL11,0.0493969759674
0.5,1.0,0.5,0.03,D65,0.013255359797
0.5,1.0,0.5,0.03,A,0.00647991673592
0.5,1.0,0.5,0.03,FL2,0.00627989076415
0.5,1.0,0.5,0.03,FL11,0.046182962372
0.5,1.0,0.5,0.1,D65,0.0112074451596
0.5,1.0,0.5,0.1,A,0.00604370953877
0.5,1.0,0.5,0.1,FL2,0.00486439243607
0.5,1.0,0.5,0.1,FL11,0.0407582050356
0.5,1.0,1.0,0.0,D65,0.01909250894
0.5,1.0,1.0,0.0,A,0.00992304571514
0.5,1.0,1.0,0.0,FL2,0.00894338803569
0.5,1.0,1.0,0.0,FL11,0.0581010862231
0.5,1.0,1.0,0.03,D65,0.0164685861169
0.5,1.0,1.0,0.03,A,0.00881318717306
0.5,1.0,1.0,0.03,FL2,0.00790240444641
0.5,1.0,1.0,0.03,FL11,0.0553339511442
0.5,1.0,1.0,0.1,D65,0.0140712972273
0.5,1.0,1.0,0.1,A,0.00727133569075
0.5,1.0,1.0,0.1,FL2,0.00665988182046
0.5,1.0,1.0,0.1,FL11,0.0496752304128
0.5,1.0,1.5,0.0,D65,0.0210743886548
0.5,1.0,1.5,0.0,A,0.0109695955404
0.5,1.0,1.5,0.0,FL2,0.00984193257266
0.5,1.0,1.5,0.0,FL11,0.0636533460298
0.5,1.0,1.5,0.03,D65,0.0187683902348
0.5,1.0,1.5,0.03,A,0.00970034411745
0.5,1.0,1.5,0.03,FL2,0.0088998881288
0.5,1.0,1.5,0.03,FL11,0.0616084545991
0.5,1.0,1.5,0.1,D65,0.016032604154
0.5,1.0,1.5,0.1,A,0.00816247348773
0.5,1.0,1.5,0.1,FL2,0.00761377698838
0.5,1.0,1.5,0.1,FL11,0.0564069110404
0.6,0.0,0.5,0.0,D65,0.00934410065283
0.6,0.0,0.5,0.0,A,0.00449850099571
0.6,0.0,0.5,0.0,FL2,0.0134829315433
0.6,0.0,0.5,0.0,FL11,0.0269977563429
0.6,0.0,0.5,0.03,D65,0.00748019866667
0.6,0.0,0.5,0.03,A,0.00351093463701
0.6,0.0,0.5,0.03,FL2,0.0126140531026
0.6,0.0,0.5,0.03,FL11,0.0264648842186
0.6,0.0,0.5,0.1,D65,0.00619906562581
0.6,0.0,0.5,0.1,A,0.00306594153083
0.6,0.0,0.5,0.1,FL2,0.0112886932089
0.6,0.0,0.5,0.1,FL11,0.0243174958924
0.6,0.0,1.0,0.0,D65,0.0109562553631
0.6,0.0,1.0,0.0,A,0.00556951012423
0.6,0.0,1.0,0.0,FL2,0.0157867555397
0.6,0.0,1.0,0.0,FL11,0.0319113753323
0.6,0.0,1.0,0.03,D65,0.00926560897043
0.6,0.0,1.0,0.03,A,0.00469238133079
0.6,0.0,1.0,0.03,FL2,0.0146570332702
0.6,0.0,1.0,0.03,FL11,0.0310838323915
0.6,0.0,1.0,0.1,D65,0.0078559858396
0.6,0.0,1.0,0.1,A,0.00379518045004
0.6,0.0,1.0,0.1,FL2,0.0135216827952
0.6,0.0,1.0,0.1,FL11,0.028730454756
0.6,0.0,1.5,0.0,D65,0.0119985296668
0.6,0.0,1.5,0.0,A,0.00609062556756
0.6,0.0,1.5,0.0,FL2,0.0172754346185
0.6,0.0,1.5,0.0,FL11,0.0349519865179
0.6,0.0,1.5,0.03,D65,0.0105961095677
0.6,0.0,1.5,0.03,A,0.00528616228237
0.6,0.0,1.5,0.03,FL2,0.0163957575793
0.6,0.0,1.5,0.03,FL11,0.0344058238352
0.6,0.0,1.5,0.1,D65,0.00899532966692
0.6,0.0,1.5,0.1,A,0.00436782097363
0.6,0.0,1.5,0.1,FL2,0.0149517881276
0.6,0.0,1.5,0.1,FL11,0.0321057396577
0.6,0.1,0.5,0.0,D65,0.0100449548858
0.6,0.1,0.5,0.0,A,0.00482080426592
0.6,0.1,0.5,0.0,FL2,0.0126996739619
0.6,0.1,0.5,0.0,FL11,0.0302881483177
0.6,0.1,0.5,0.03,D65,0.00804663201435
0.6,0.1,0.5,0.03,A,0.00380954098869
0.6,0.1,0.5,0.03,FL2,0.01176039935
0.6,0.1,0.5,0.03,FL11,0.0295099423112
0.6,0.1,0.5,0.1,D65,0.00668519393755
0.6,0.1,0.5,0.1,A,0.00338778651685
0.6,0.1,0.5,0.1,FL2,0.010313411192
0.6,0.1,0.5,0.1,FL11,0.0267891972589
0.6,0.1,1.0,0.0,D65,0.011815414728
0.6,0.1,1.0,0.0,A,0.00603207947493
0.6,0.1,1.0,0.0,FL2,0.0148748680495
0.6,0.1,1.0,0.0,FL11,0.0357679834828
0.6,0.1,1.0,0.03,D65,0.00997389214634
0.6,0.1,1.0,0.03,A,0.00512459321748
0.6,0.1,1.0,0.03,FL2,0.0137026369109
0.6,0.1,1.0,0.03,FL11,0.0347496452217
0.6,0.1,1.0,0.1,D65,0.00847063248788
0.6,0.1,1.0,0.1,A,0.00416535910684
0.6,0.1,1.0,0.1,FL2,0.0125764215851
0.6,0.1,1.0,0.1,FL11,0.0319601861876
0.6,0.1,1.5,0.0,D65,0.0129704632701
0.6,0.1,1.5,0.0,A,0.00664451664347
0.6,0.1,1.5,0.0,FL2,0.0162901109146
0.6,0.1,1.5,0.0,FL11,0.0392252170814
0.6,0.1,1.5,0.03,D65,0.0114184926119
0.6,0.1,1.5,0.03,A,0.00576029432374
0.6,0.1,1.5,0.03,FL2,0.015357326289
0.6,0.1,1.5,0.03,FL11,0.0385346296303
0.6,0.1,1.5,0.1,D65,0.00968024107687
0.6,0.1,1.5,0.1,A,0.00476369732129
0.6,0.1,1.5,0.1,FL2,0.0139079689812
0.6,0.1,1.5,0.1,FL11,0.0357936650588
0.6,0.2,0.5,0.0,D65,0.0106112495316
0.6,0.2,0.5,0.0,A,0.00506968197409
0.6,0.2,0.5,0.0,FL2,0.012038712872
0.6,0.2,0.5,0.0,FL11,0.0329750359154
0.6,0.2,0.5,0.03,D65,0.00850301804793
0.6,0.2,0.5,0.03,A,0.00405589931568
0.6,0.2,0.5,0.03,FL2,0.0110159187818
0.6,0.2,0.5,0.03,FL11,0.0319408931408
0.6,0.2,0.5,0.1,D65,0.00708311934788
0.6,0.2,0.5,0.1,A,0.00366432069702
0.6,0.2,0.5,0.1,FL2,0.00947031634465
0.6,0.2,0.5,0.1,FL11,0.0286999202737
0.6,0.2,1.0,0.0,D65,0.0125136089199
0.6,0.2,1.0,0.0,A,0.0064014493115
0.6,0.2,1.0,0.0,FL2,0.0141056045724
0.6,0.2,1.0,0.0,FL11,0.0389037178406
0.6,0.2,1.0,0.03,D65,0.0105446141947
0.6,0.2,1.0,0.03,A,0.00548317080169
0.6,0.2,1.0,0.03,FL2,0.0128879349135
0.6,0.2,1.0,0.03,FL11,0.037695204612
0.6,0.2,1.0,0.1,D65,0.00897068720627
0.6,0.2,1.0,0.1,A,0.00448260203021
0.6,0.2,1.0,0.1,FL2,0.0117543598038
0.6,0.2,1.0,0.1,FL11,0.0345164765337
0.6,0.2,1.5,0.0,D65,0.0137691607655
0.6,0.2,1.5,0.0,A,0.0071101683027
0.6,0.2,1.5,0.0,FL2,0.0154611882759
0.6,0.2,1.5,0.0,FL11,0.0427004656798
0.6,0.2,1.5,0.03,D65,0.0120856519167
0.6,0.2,1.5,0.03,A,0.00615896932654
0.6,0.2,1.5,0.03,FL2,0.0144737965451
0.6,0.2,1.5,0.03,FL11,0.0418693818035
0.6,0.2,1.5,0.1,D65,0.0102328304028
0.6,0.2,1.5,0.1,A,0.00509735105239
0.6,0.2,1.5,0.1,FL2,0.0130126846599
0.6,0.2,1.5,0.1,FL11,0.0387312540043
0.6,0.3,0.5,0.0,D65,0.011075028814
0.6,0.3,0.5,0.0,A,0.00526558310888
0.6,0.3,0.5,0.0,FL2,0.0114768494275
0.6,0.3,0.5,0.0,FL11,0.0352091974061
0.6,0.3,0.5,0.03,D65,0.00887629003215
0.6,0.3,0.5,0.03,A,0.00426499626262
0.6,0.3,0.5,0.03,FL2,0.0103619664119
0.6,0.3,0.5,0.03,FL11,0.0339183912558
0.6,0.3,0.5,0.1,D65,0.00741511051945
0.6,0.3,0.5,0.1,A,0.00390678752462
0.6,0.3,0.5,0.1,FL2,0.00873601926008
0.6,0.3,0.5,0.1,FL11,0.030208314026
0.6,0.3,1.0,0.0,D65,0.0130885750864
0.6,0.3,1.0,0.0,A,0.00670252465993
0.6,0.3,1.0,0.0,FL2,0.0134521544452
0.6,0.3,1.0,0.0,FL11,0.0415011651494
0.6,0.3,1.0,0.03,D65,0.0110105376087
0.6,0.3,1.0,0.03,A,0.00578663351931
0.6,0.3,1.0,0.03,FL2,0.0121872014754
0.6,0.3,1.0,0.03,FL11,0.040106746983
0.6,0.3,1.0,0.1,D65,0.00938429884186
0.6,0.3,1.0,0.1,A,0.00476158728373
0.6,0.3,1.0,0.1,FL2,0.0110341615833
0.6,0.3,1.0,0.1,FL11,0.0365778958255
0.6,0.3,1.5,0.0,D65,0.0144349204323
0.6,0.3,1.5,0.0,A,0.00751248376782
0.6,0.3,1.5,0.0,FL2,0.0147600799676
0.6,0.3,1.5,0.0,FL11,0.0455775882667
0.6,0.3,1.5,0.03,D65,0.0126351417625
0.6,0.3,1.5,0.03,A,0.00650456088735
0.6,0.3,1.5,0.03,FL2,0.0137175378098
0.6,0.3,1.5,0.03,FL11,0.0446126354988
0.6,0.3,1.5,0.1,D65,0.0106856738374
0.6,0.3,1.5,0.1,A,0.00538700613844
0.6,0.3,1.5,0.1,FL2,0.0122390278826
0.6,0.3,1.5,0.1,FL11,0.0411148016958
0.6,0.4,0.5,0.0,D65,0.0114581860199
0.6,0.4,0.5,0.0,A,0.00542231660578
0.6,0.4,0.5,0.0,FL2,0.0109974752702
0.6,0.4,0.5,0.0,FL11,0.037090747991
0.6,0.4,0.5,0.03,D65,0.0091849664004
0.6,0.4,0.5,0.03,A,0.0044467383884
0.6,0.4,0.5,0.03,FL2,0.00978512630479
0.6,0.4,0.5,0.03,FL11,0.0355477309824
0.6,0.4,0.5,0.1,D65,0.00769626246874
0.6,0.4,0.5,0.1,A,0.00412267518918
0.6,0.4,0.5,0.1,FL2,0.00809328521193
0.6,0.4,0.5,0.1,FL11,0.0314159981751
0.6,0.4,1.0,0.0,D65,0.0135662726025
0.6,0.4,1.0,0.0,A,0.00695228197422
0.6,0.4,1.0,0.0,FL2,0.0128952357838
0.6,0.4,1.0,0.0,FL11,0.0436808050248
0.6,0.4,1.0,0.03,D65,0.0113943332338
0.6,0.4,1.0,0.03,A,0.00604788434129
0.6,0.4,1.0,0.03,FL2,0.0115819418076
0.6,0.4,1.0,0.03,FL11,0.0421066991154
0.6,0.4,1.0,0.1,D65,0.0097308080157
0.6,0.4,1.0,0.1,A,0.00501191058229
0.6,0.4,1.0,0.1,FL2,0.0104005740501
0.6,0.4,1.0,0.1,FL11,0.0382611226773
0.6,0.4,1.5,0.0,D65,0.0149949961116
0.6,0.4,1.5,0.0,A,0.00786765572717
0.6,0.4,1.5,0.0,FL2,0.0141657468101
0.6,0.4,1.5,0.0,FL11,0.0479886562731
0.6,0.4,1.5,0.03,D65,0.0130927263797
0.6,0.4,1.5,0.03,A,0.00681182686653
0.6,0.4,1.5,0.03,FL2,0.0130685395174
0.6,0.4,1.5,0.03,FL11,0.0468977616849
0.6,0.4,1.5,0.1,D65,0.0110611231179
0.6,0.4,1.5,0.1,A,0.00564460418294
0.6,0.4,1.5,0.1,FL2,0.0115676163941
0.6,0.4,1.5,0.1,FL11,0.0430728131119
0.6,0.5,0.5,0.0,D65,0.0117765128154
0.6,0.5,0.5,0.0,A,0.00554966082406
0.6,0.5,0.5,0.0,FL2,0.0105879546683
0.6,0.5,0.5,0.0,FL11,0.0386901583418
0.6,0.5,0.5,0.03,D65,0.00944242516296
0.6,0.5,0.5,0.03,A,0.00460794885378
0.6,0.5,0.5,0.03,FL2,0.00927511890133
0.6,0.5,0.5,0.03,FL11,0.0369022738936
0.6,0.5,0.5,0.1,D65,0.00793732175708
0.6,0.5,0.5,0.1,A,0.00431722786054
0.6,0.5,0.5,0.1,FL2,0.00752887297409
0.6,0.5,0.5,0.1,FL11,0.0323922324628
0.6,0.5,1.0,0.0,D65,0.0139655226926
