latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,retry_count,retry_exhausted,exposure_ev,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
AM3_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Canon 600D,D65,1.0,1,False,-0.25096533178500047,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Canon 600D,A,1.0,1,False,0.2815567759878992,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Canon 600D,FL2,1.0,1,False,-0.054183364397534406,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_5,0.9,0.5,Full,5,Canon 600D,FL11,1.0,1,False,-0.3754366382059269,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Canon 600D,D65,1.0,1,False,-0.3437230257616136,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Canon 600D,A,1.0,1,False,0.07590089605494266,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Canon 600D,FL2,1.0,1,False,0.28475036444400137,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_6,0.9,0.5,Full,6,Canon 600D,FL11,1.0,1,False,0.2526953367926572,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Canon 600D,D65,1.0,1,False,-0.21965797960693167,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Canon 600D,A,1.0,1,False,-0.10020886169091853,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Canon 600D,FL2,1.0,1,False,-0.015701250168528302,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Full_7,0.9,0.5,Full,7,Canon 600D,FL11,1.0,1,False,0.2056546897642273,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
